38.09413459654276, 37.876587469331106
37.01476652726305, 36.623448498452895
38.14049060132388, 41.01605979765898
37.42559358526203, 34.87363938679625
38.675535628976945, 39.21275149231842
36.97634410678835, 38.42544315734846
37.019290347944825, 35.316088958915664
38.33782007609028, 37.03317655426418
37.93012966174441, 40.18118446164602
36.91477165027802, 35.85079336900512
37.550341007809436, 35.39286353896776
38.04714776915661, 36.552276810435615
37.84520979604215, 40.67562609325626
37.42470602155253, 37.68355896319691
37.10081895705505, 37.40439516348295
36.11540682068765, 36.24811753252595
36.67659339567489, 37.46645518712207
38.93915995286098, 38.71474320397508
38.34281573330573, 38.54085278127408
38.02903126711587, 39.034912911135855
37.579758994030826, 36.93015578651047
38.556834895682464, 40.13933552761496
38.388234986266134, 40.737107486796255
37.26295287036094, 35.668809697840594
37.75987393268695, 38.26349626839282
36.7261399991936, 35.3356416978406
36.96502837602886, 36.178322128226576
37.75012176905557, 40.949188822092395
35.902867974711334, 36.058602428513005
37.452821264664, 35.94002774023733
37.96789162994108, 37.45360258004946
37.57800281714571, 38.47455197084204
37.72516712284637, 40.41457811931696
38.057904355781304, 37.18750863436077
36.708773375711054, 36.205391157348465
38.88100169831967, 37.670292930349945
36.86344673339546, 39.021824436213706
37.22530533025105, 39.74886173281054
38.46117435087395, 40.406446192318434
38.001016512346574, 39.47455890536952
38.59620323709276, 38.180501098452915
38.03241063382891, 38.234802899511934
38.26985677416014, 39.760196209824
37.0172450925671, 37.97236725706272
37.576291914193824, 36.3484029760769
37.75272659412098, 39.32177602912532
38.31138950616997, 39.03800126810787
36.865786961178536, 40.03818694540593
36.36433679941906, 36.45652481624404
37.848152653868695, 38.588884469331106
37.24972214085124, 35.06723666319691
38.33393250665417, 38.22372562912232
38.64298918419999, 39.71412820650154
38.26160093720215, 36.221123114407106
37.815218992016824, 35.91318503497239
38.25804363479768, 40.08478333436078
37.489589552649456, 37.29303484446719
37.796607418104045, 37.91512102237852
37.15409975767064, 37.68970274630413
36.88694939011927, 36.92157003894502
38.5571347007187, 37.49279993436077
37.25685847481612, 37.069026093256255
36.9069211193621, 37.20245458712207
36.41165476445744, 35.892086739271754
37.34172212809749, 36.45404712209238
38.127988164873294, 40.441486222378515
37.160576166092014, 38.78516945954169
38.57108396096669, 38.82719596900513
36.80088973772295, 36.52266349877884
38.5005087292577, 41.01075921563173
38.347608349245526, 37.767194951625385
37.58877394134226, 38.95559692161396
38.44821180690034, 39.310204078824825
37.74734560435445, 37.28414187452729
36.914221867130365, 34.88900562667606
37.593523829380636, 40.09753048098788
37.598587563070886, 36.64034392115389
38.95469060393402, 40.03775878712206
37.548273898636005, 38.07541953927175
36.1186175000525, 35.92340546348295
38.98017963788919, 39.67555935857309
37.844637289477475, 36.877080495317976
37.63671566165414, 37.584101452151735
